VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJSA1E46G,King,Kirkland,WA,98033,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,45,105418449,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401
3FA6P0SU1F,Thurston,Tumwater,WA,98501,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,22,190625529,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067010802
5YJ3E1EB7L,King,Seattle,WA,98125,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,46,251328843,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001201
3FMTK3SS4N,King,Seattle,WA,98133,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,206912758,POINT (-122.34584 47.76726),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402
5YJYGAEE3M,King,Seattle,WA,98102,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,251138051,POINT (-122.3223156 47.6402108),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500
5YJ3E1EBXN,King,Bellevue,WA,98005,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,195523541,POINT (-122.16085 47.624515),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805
5YJ3E1EBXM,King,Bellevue,WA,98006,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,177802691,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024701
5YJ3E1EA1P,King,Seattle,WA,98122,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,234992530,POINT (-122.30839 47.610365),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007503
1N4AZ0CP4D,Snohomish,Bothell,WA,98012,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,1,241230034,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEEXP,Thurston,Olympia,WA,98502,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,241526176,POINT (-122.92145 47.045935),PUGET SOUND ENERGY INC,53067012001
WMW13DJ07P,King,Kirkland,WA,98033,2023,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,220091308,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603
WBA33AG09P,King,Seattle,WA,98133,2023,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,32,245505410,POINT (-122.34584 47.76726),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400
KNDRMDLH9P,King,Seattle,WA,98125,2023,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,46,224715942,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000601
7SAXCBE62N,Snohomish,Edmonds,WA,98026,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,216743649,POINT (-122.335685 47.80372),PUGET SOUND ENERGY INC,53061042004
JA4J24A50K,King,Burien,WA,98166,2019,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,34,322168836,POINT (-122.34102 47.46593),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027600
KM8KRDAF4P,King,Redmond,WA,98052,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,239558973,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
5YJYGAEE4M,King,Seattle,WA,98102,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,179911140,POINT (-122.3223156 47.6402108),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500
JTDKARFP0J,King,Seattle,WA,98109,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,36,115345814,POINT (-122.34848 47.632405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006800
7SAYGDEE7P,King,Bellevue,WA,98007,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,236662030,POINT (-122.147385 47.599975),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805
1FT6W1EV0P,King,Bellevue,WA,98004,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,240398301,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001
1G1FW6S03P,Yakima,Yakima,WA,98908,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,233677055,POINT (-120.6027202 46.5965625),PACIFICORP,53077000402
5YJSA1E20K,Kittitas,Cle Elum,WA,98922,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,0,13,132783955,POINT (-120.938305 47.195355),PUGET SOUND ENERGY INC,53037975104
1FMCU0EZ6N,Clark,Vancouver,WA,98682,2022,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,17,201950269,POINT (-122.5146473 45.67862),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040706
KM8KNDAF7P,King,Kent,WA,98042,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,249728314,POINT (-122.111625 47.36078),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031704
1FMCU0LZ2M,Snohomish,Everett,WA,98203,2021,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,38,229568804,POINT (-122.213105 47.95479),PUGET SOUND ENERGY INC,53061041304
1N4BZ0CP8H,King,Kirkland,WA,98033,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,48,247218492,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022703
WP0AA2Y11P,King,Bellevue,WA,98005,2023,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,251868900,POINT (-122.16085 47.624515),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023702
5YJ3E1EA1K,Snohomish,Lynnwood,WA,98037,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,32,332179760,POINT (-122.297265 47.84182),PUGET SOUND ENERGY INC,53061051500
7SAYGAEE3P,Snohomish,Marysville,WA,98271,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,38,244199574,POINT (-122.1713847 48.10433),PUGET SOUND ENERGY INC,53061940001
WDC0G5EB2K,King,Seattle,WA,98146,2019,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,10,0,34,131315887,POINT (-122.355145 47.505655),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012000
3C3CFFGE8G,Thurston,Olympia,WA,98513,2016,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,2,9946520,POINT (-122.81709 46.988575),PUGET SOUND ENERGY INC,53067012420
7SAYGDEEXN,King,Seattle,WA,98177,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,198798162,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402
5YJYGDEE4L,King,Seattle,WA,98125,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,46,127274094,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000700
5YJ3E1EB1K,King,Bellevue,WA,98006,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,41,478153329,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024701
5YJ3E1EB6L,King,Woodinville,WA,98072,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,45,135148100,POINT (-122.151665 47.75855),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032319
JTDKARFP5H,King,Kent,WA,98030,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,47,216569419,POINT (-122.199755 47.37483),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029507
3FA6P0SU0H,King,Seattle,WA,98125,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,46,232121053,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900
5YJ3E1EB8L,King,Redmond,WA,98052,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,45,102790264,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321
1V2WNPE81P,King,Seattle,WA,98122,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,232607973,POINT (-122.30839 47.610365),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
1N4AZ1CP0J,Clark,Vancouver,WA,98685,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,49,294588899,POINT (-122.7033368 45.7042923),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040904
WA1F2AFY7M,Yakima,Yakima,WA,98901,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,15,240592103,POINT (-120.500225 46.6043),PACIFICORP,53077001602
1FADP5CU3E,Kitsap,Bainbridge Island,WA,98110,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,23,187472813,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035090800
5YJSA1E14H,King,Auburn,WA,98092,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,47,123307418,POINT (-122.1820969 47.3198995),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031206
7SAXCBE56P,King,Seattle,WA,98112,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,224329822,POINT (-122.306935 47.62441),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200
WDC0G5EBXK,King,Seattle,WA,98119,2019,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,10,0,36,187245943,POINT (-122.363815 47.63046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007001
1N4AZ0CP8D,Snohomish,Everett,WA,98203,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,38,184916210,POINT (-122.213105 47.95479),PUGET SOUND ENERGY INC,53061041202
YV4H60DA8P,King,Kirkland,WA,98033,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,48,229479778,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606
5YJ3E1EC0N,Clark,Vancouver,WA,98682,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,207305283,POINT (-122.5146473 45.67862),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040713
1G1RB6E40E,Snohomish,Lynnwood,WA,98036,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,32,179146292,POINT (-122.3164188 47.819664),PUGET SOUND ENERGY INC,53061051930
1N4AZ0CP2G,Kitsap,Bremerton,WA,98310,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,23,155705840,POINT (-122.611365 47.575195),PUGET SOUND ENERGY INC,53035091800
5YJYGDEE6M,King,Bellevue,WA,98007,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,148628490,POINT (-122.147385 47.599975),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023603
5YJ3E1EA0P,Clark,Camas,WA,98607,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,240761230,POINT (-122.405565 45.59009),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041328
5YJ3E1EB6L,Kitsap,Seabeck,WA,98380,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,35,6310643,POINT (-122.847462 47.63836),PUGET SOUND ENERGY INC,53035092000
JA4J24A52J,King,Redmond,WA,98053,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,45,348254210,POINT (-122.0370611 47.6887161),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032328
1G1RA6S54H,Thurston,Olympia,WA,98501,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,22,228720544,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067010300
5YJ3E1EA5P,King,Seattle,WA,98121,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,249964193,POINT (-122.344125 47.61546),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007302
5YJ3E1EB1M,King,Bellevue,WA,98004,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,166403681,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701
5YJ3E1EA7K,King,Kirkland,WA,98034,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,45,8043409,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021905
3FMTK3SU0M,King,Beaux Arts,WA,98004,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,150021133,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901
5UXTA6C05N,Thurston,Olympia,WA,98502,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,22,179760409,POINT (-122.92145 47.045935),PUGET SOUND ENERGY INC,53067012002
5YJSA1E24L,King,Kenmore,WA,98028,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,46,109838634,POINT (-122.2504747 47.7617128),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101
WP1AH2AYXP,King,Seattle,WA,98101,2023,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,43,221357048,POINT (-122.33589 47.61099),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008101
5YJ3E1EB9L,King,Kent,WA,98042,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,47,6200043,POINT (-122.111625 47.36078),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031800
5YJXCDE46K,Kitsap,Poulsbo,WA,98370,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,23,142025740,POINT (-122.64177 47.737525),PUGET SOUND ENERGY INC,53035090502
WBY73AW09P,King,Kirkland,WA,98033,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,244490858,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022701
3FMTK3SU8M,King,North Bend,WA,98045,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,182897032,POINT (-121.7814012 47.4935316),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032705
WAUFJBFW8N,King,Bellevue,WA,98004,2022,AUDI,E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,205034469,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023801
5UXTA6C05N,King,Bellevue,WA,98006,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,41,187345035,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901
7PDSGABA1P,King,Kent,WA,98042,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,253786487,POINT (-122.111625 47.36078),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031707
KM8K33AG3P,King,Tukwila,WA,98188,2023,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,252210234,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
WA1E2AFY5M,Snohomish,Mukilteo,WA,98275,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,21,151752709,POINT (-122.299965 47.94171),PUGET SOUND ENERGY INC,53061042001
5YJ3E1EA7J,King,Kirkland,WA,98033,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,48,231013436,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603
5UXTA6C00M,King,Newcastle,WA,98059,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,41,131642857,POINT (-122.15734 47.487175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005
5YJ3E1EB1J,King,Kirkland,WA,98033,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,45,454745630,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
5YJ3E1EBXL,King,Bellevue,WA,98006,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,41,106348763,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024904
7SAYGDEEXP,King,Kirkland,WA,98033,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,230457244,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603
3FMTK3SU5M,King,Auburn,WA,98001,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,220205786,POINT (-122.2849393 47.3384055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030501
WAUTPBFF1H,Skagit,Concrete,WA,98237,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,39,133656680,POINT (-121.759005 48.5374),PUGET SOUND ENERGY INC,53057951102
5UXTA6C03M,Kitsap,Bainbridge Island,WA,98110,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,23,171547435,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035090800
7SAYGDEE4N,King,Kirkland,WA,98034,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,193678922,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006
WB523CF0XP,King,Kirkland,WA,98033,2023,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,228115590,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603
5YJ3E1EBXJ,Clark,Vancouver,WA,98685,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,18,180147572,POINT (-122.7033368 45.7042923),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040910
1N4BZ0CP2G,King,Seattle,WA,98105,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46,199424130,POINT (-122.319115 47.66132),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004101
WA12AAGE3N,King,Bellevue,WA,98004,2022,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,206994854,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902
5YJ3E1EB6J,Snohomish,Monroe,WA,98272,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,39,209932586,POINT (-121.972215 47.85674),PUGET SOUND ENERGY INC,53061052203
5YJYGDEE4M,King,Kirkland,WA,98034,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,168879805,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300
KNDC3DLC3N,King,Federal Way,WA,98023,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30,219868820,POINT (-122.363215 47.3084),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030310
5YJ3E1EA7N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,201960279,POINT (-122.32863 47.46233),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500
7SAYGDEE6P,King,Woodinville,WA,98072,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,229725758,POINT (-122.151665 47.75855),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021906
KM8KNDAF0P,King,Seattle,WA,98125,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,244141950,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001202
1FADP5CUXF,King,Kent,WA,98042,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,47,203663547,POINT (-122.111625 47.36078),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031704
1N4AZ0CP3E,King,Issaquah,WA,98027,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,5,210745601,POINT (-122.03646 47.534065),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032104
5YJ3E1EB9L,Skagit,Mount Vernon,WA,98273,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,40,244483102,POINT (-122.338975 48.41333),PUGET SOUND ENERGY INC,53057952500
5YJ3E1EB6J,King,Seattle,WA,98144,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,37,328965542,POINT (-122.30823 47.581975),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400
7SAYGDEE7P,King,Sammamish,WA,98075,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,231052139,POINT (-122.03309 47.58153),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215
1N4BZ0CP3H,Kitsap,Port Orchard,WA,98367,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,26,237990224,POINT (-122.6851642 47.506453),PUGET SOUND ENERGY INC,53035092701
JTDKARFP3K,King,Seattle,WA,98177,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,32,477538351,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500
5YJ3E1EA5J,King,Kirkland,WA,98033,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,48,133380005,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022702
7SAYGDEE5N,King,Seatac,WA,98148,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,202985464,POINT (-122.32863 47.46233),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500
7SAYGDEE3N,King,Seattle,WA,98112,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,192371427,POINT (-122.306935 47.62441),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006100
5YJSA1E46H,King,Bellevue,WA,98006,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,41,348554083,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901
7SAYGDEE1P,King,Bothell,WA,98011,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,228530893,POINT (-122.20578 47.762405),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102
